asset_id,family,name,variant,format,priority_batch,usage,status,prompt
orbita_tarot_minor_cinco_de_oros_card_art_png,tarot_minor,Cinco de Oros,card_art_png,png_square_2048,4,"full tarot deck, reading reveal, saved readings",needed,"Square 1:1 2048x2048. Tarot Minor Arcana card art for Cinco de Oros, no title text, dark copper editorial symbolism, no border text. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_tarot_minor_seis_de_oros_card_art_png,tarot_minor,Seis de Oros,card_art_png,png_square_2048,4,"full tarot deck, reading reveal, saved readings",needed,"Square 1:1 2048x2048. Tarot Minor Arcana card art for Seis de Oros, no title text, dark copper editorial symbolism, no border text. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_tarot_minor_siete_de_oros_card_art_png,tarot_minor,Siete de Oros,card_art_png,png_square_2048,4,"full tarot deck, reading reveal, saved readings",needed,"Square 1:1 2048x2048. Tarot Minor Arcana card art for Siete de Oros, no title text, dark copper editorial symbolism, no border text. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_tarot_minor_ocho_de_oros_card_art_png,tarot_minor,Ocho de Oros,card_art_png,png_square_2048,4,"full tarot deck, reading reveal, saved readings",needed,"Square 1:1 2048x2048. Tarot Minor Arcana card art for Ocho de Oros, no title text, dark copper editorial symbolism, no border text. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_tarot_minor_nueve_de_oros_card_art_png,tarot_minor,Nueve de Oros,card_art_png,png_square_2048,4,"full tarot deck, reading reveal, saved readings",needed,"Square 1:1 2048x2048. Tarot Minor Arcana card art for Nueve de Oros, no title text, dark copper editorial symbolism, no border text. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_tarot_minor_diez_de_oros_card_art_png,tarot_minor,Diez de Oros,card_art_png,png_square_2048,4,"full tarot deck, reading reveal, saved readings",needed,"Square 1:1 2048x2048. Tarot Minor Arcana card art for Diez de Oros, no title text, dark copper editorial symbolism, no border text. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_tarot_minor_paje_de_oros_card_art_png,tarot_minor,Paje de Oros,card_art_png,png_square_2048,4,"full tarot deck, reading reveal, saved readings",needed,"Square 1:1 2048x2048. Tarot Minor Arcana card art for Paje de Oros, no title text, dark copper editorial symbolism, no border text. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_tarot_minor_caballero_de_oros_card_art_png,tarot_minor,Caballero de Oros,card_art_png,png_square_2048,4,"full tarot deck, reading reveal, saved readings",needed,"Square 1:1 2048x2048. Tarot Minor Arcana card art for Caballero de Oros, no title text, dark copper editorial symbolism, no border text. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_tarot_minor_reina_de_oros_card_art_png,tarot_minor,Reina de Oros,card_art_png,png_square_2048,4,"full tarot deck, reading reveal, saved readings",needed,"Square 1:1 2048x2048. Tarot Minor Arcana card art for Reina de Oros, no title text, dark copper editorial symbolism, no border text. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_tarot_minor_rey_de_oros_card_art_png,tarot_minor,Rey de Oros,card_art_png,png_square_2048,4,"full tarot deck, reading reveal, saved readings",needed,"Square 1:1 2048x2048. Tarot Minor Arcana card art for Rey de Oros, no title text, dark copper editorial symbolism, no border text. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_tarot_ui_reverso_de_carta_ui_asset_png,tarot_ui,reverso de carta,ui_asset_png,png_square_2048,3,tarot interaction states and module backplates,needed,"Square 1:1 2048x2048. Tarot UI asset for reverso de carta, dark premium copper, no readable text, no app UI controls. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_tarot_ui_carta_boca_abajo_ui_asset_png,tarot_ui,carta boca abajo,ui_asset_png,png_square_2048,3,tarot interaction states and module backplates,needed,"Square 1:1 2048x2048. Tarot UI asset for carta boca abajo, dark premium copper, no readable text, no app UI controls. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_tarot_ui_carta_revelada_ui_asset_png,tarot_ui,carta revelada,ui_asset_png,png_square_2048,3,tarot interaction states and module backplates,needed,"Square 1:1 2048x2048. Tarot UI asset for carta revelada, dark premium copper, no readable text, no app UI controls. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_tarot_ui_mazo_ui_asset_png,tarot_ui,mazo,ui_asset_png,png_square_2048,3,tarot interaction states and module backplates,needed,"Square 1:1 2048x2048. Tarot UI asset for mazo, dark premium copper, no readable text, no app UI controls. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_tarot_ui_spread_de_3_cartas_ui_asset_png,tarot_ui,spread de 3 cartas,ui_asset_png,png_square_2048,3,tarot interaction states and module backplates,needed,"Square 1:1 2048x2048. Tarot UI asset for spread de 3 cartas, dark premium copper, no readable text, no app UI controls. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_tarot_ui_spread_cruz_celta_simplificado_ui_asset_png,tarot_ui,spread cruz celta simplificado,ui_asset_png,png_square_2048,3,tarot interaction states and module backplates,needed,"Square 1:1 2048x2048. Tarot UI asset for spread cruz celta simplificado, dark premium copper, no readable text, no app UI controls. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_tarot_ui_carta_invertida_ui_asset_png,tarot_ui,carta invertida,ui_asset_png,png_square_2048,3,tarot interaction states and module backplates,needed,"Square 1:1 2048x2048. Tarot UI asset for carta invertida, dark premium copper, no readable text, no app UI controls. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_tarot_ui_brillo_de_revelacion_ui_asset_png,tarot_ui,brillo de revelación,ui_asset_png,png_square_2048,3,tarot interaction states and module backplates,needed,"Square 1:1 2048x2048. Tarot UI asset for brillo de revelación, dark premium copper, no readable text, no app UI controls. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_editorial_symbol_libro_lectura_editorial_emblem_png,editorial_symbol,libro lectura,editorial_emblem_png,png_square_2048,5,"module markers, profile, saved readings, Plus, empty states",needed,"Square 1:1 2048x2048. Editorial symbolic emblem for libro lectura, dark material object with subtle copper orbit detail. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_editorial_symbol_brujula_direccion_editorial_emblem_png,editorial_symbol,brújula dirección,editorial_emblem_png,png_square_2048,5,"module markers, profile, saved readings, Plus, empty states",needed,"Square 1:1 2048x2048. Editorial symbolic emblem for brújula dirección, dark material object with subtle copper orbit detail. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_editorial_symbol_umbral_editorial_emblem_png,editorial_symbol,umbral,editorial_emblem_png,png_square_2048,5,"module markers, profile, saved readings, Plus, empty states",needed,"Square 1:1 2048x2048. Editorial symbolic emblem for umbral, dark material object with subtle copper orbit detail. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_editorial_symbol_espejo_editorial_emblem_png,editorial_symbol,espejo,editorial_emblem_png,png_square_2048,5,"module markers, profile, saved readings, Plus, empty states",needed,"Square 1:1 2048x2048. Editorial symbolic emblem for espejo, dark material object with subtle copper orbit detail. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_editorial_symbol_llave_editorial_emblem_png,editorial_symbol,llave,editorial_emblem_png,png_square_2048,5,"module markers, profile, saved readings, Plus, empty states",needed,"Square 1:1 2048x2048. Editorial symbolic emblem for llave, dark material object with subtle copper orbit detail. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_editorial_symbol_puerta_editorial_emblem_png,editorial_symbol,puerta,editorial_emblem_png,png_square_2048,5,"module markers, profile, saved readings, Plus, empty states",needed,"Square 1:1 2048x2048. Editorial symbolic emblem for puerta, dark material object with subtle copper orbit detail. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_editorial_symbol_pregunta_editorial_emblem_png,editorial_symbol,pregunta,editorial_emblem_png,png_square_2048,5,"module markers, profile, saved readings, Plus, empty states",needed,"Square 1:1 2048x2048. Editorial symbolic emblem for pregunta, dark material object with subtle copper orbit detail. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_editorial_symbol_archivo_guardado_editorial_emblem_png,editorial_symbol,archivo guardado,editorial_emblem_png,png_square_2048,5,"module markers, profile, saved readings, Plus, empty states",needed,"Square 1:1 2048x2048. Editorial symbolic emblem for archivo guardado, dark material object with subtle copper orbit detail. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_editorial_symbol_historia_historial_editorial_emblem_png,editorial_symbol,historia historial,editorial_emblem_png,png_square_2048,5,"module markers, profile, saved readings, Plus, empty states",needed,"Square 1:1 2048x2048. Editorial symbolic emblem for historia historial, dark material object with subtle copper orbit detail. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_editorial_symbol_pago_plus_editorial_emblem_png,editorial_symbol,pago plus,editorial_emblem_png,png_square_2048,5,"module markers, profile, saved readings, Plus, empty states",needed,"Square 1:1 2048x2048. Editorial symbolic emblem for pago plus, dark material object with subtle copper orbit detail. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_editorial_symbol_vinculo_entre_dos_cuerpos_editorial_emblem_png,editorial_symbol,vínculo entre dos cuerpos,editorial_emblem_png,png_square_2048,5,"module markers, profile, saved readings, Plus, empty states",needed,"Square 1:1 2048x2048. Editorial symbolic emblem for vínculo entre dos cuerpos, dark material object with subtle copper orbit detail. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_editorial_symbol_perfil_cuenta_editorial_emblem_png,editorial_symbol,perfil cuenta,editorial_emblem_png,png_square_2048,5,"module markers, profile, saved readings, Plus, empty states",needed,"Square 1:1 2048x2048. Editorial symbolic emblem for perfil cuenta, dark material object with subtle copper orbit detail. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_editorial_symbol_estado_vacio_editorial_emblem_png,editorial_symbol,estado vacío,editorial_emblem_png,png_square_2048,5,"module markers, profile, saved readings, Plus, empty states",needed,"Square 1:1 2048x2048. Editorial symbolic emblem for estado vacío, dark material object with subtle copper orbit detail. Premium dark editorial astrology asset for Órbita. Deep black and charcoal background, subtle copper linework, soft cinematic glow, centered composition, refined orbital geometry, no text, no labels, no logos, no UI, no white border, no checkerboard, no phone mockup, no generic clipart."
orbita_integrable_background_hero_orbital_background_png,integrable_background,hero orbital,background_png,png_square_2048,1,full-bleed/cropped screen backgrounds and editorial modules,needed,"Square 1:1 2048x2048. Integrable background for hero orbital, dark premium, copper orbital geometry, large calm negative space for editable copy. No text, no UI, no logos."
orbita_integrable_background_textura_diaria_background_png,integrable_background,textura diaria,background_png,png_square_2048,1,full-bleed/cropped screen backgrounds and editorial modules,needed,"Square 1:1 2048x2048. Integrable background for textura diaria, dark premium, copper orbital geometry, large calm negative space for editable copy. No text, no UI, no logos."
orbita_integrable_background_diagrama_de_carta_background_png,integrable_background,diagrama de carta,background_png,png_square_2048,2,full-bleed/cropped screen backgrounds and editorial modules,needed,"Square 1:1 2048x2048. Integrable background for diagrama de carta, dark premium, copper orbital geometry, large calm negative space for editable copy. No text, no UI, no logos."
orbita_integrable_background_transito_diario_background_png,integrable_background,tránsito diario,background_png,png_square_2048,2,full-bleed/cropped screen backgrounds and editorial modules,needed,"Square 1:1 2048x2048. Integrable background for tránsito diario, dark premium, copper orbital geometry, large calm negative space for editable copy. No text, no UI, no logos."
orbita_integrable_background_vinculo_compatibilidad_background_png,integrable_background,vínculo compatibilidad,background_png,png_square_2048,2,full-bleed/cropped screen backgrounds and editorial modules,needed,"Square 1:1 2048x2048. Integrable background for vínculo compatibilidad, dark premium, copper orbital geometry, large calm negative space for editable copy. No text, no UI, no logos."
orbita_integrable_background_lectura_larga_background_png,integrable_background,lectura larga,background_png,png_square_2048,2,full-bleed/cropped screen backgrounds and editorial modules,needed,"Square 1:1 2048x2048. Integrable background for lectura larga, dark premium, copper orbital geometry, large calm negative space for editable copy. No text, no UI, no logos."
orbita_integrable_background_payment_plus_background_png,integrable_background,payment plus,background_png,png_square_2048,1,full-bleed/cropped screen backgrounds and editorial modules,needed,"Square 1:1 2048x2048. Integrable background for payment plus, dark premium, copper orbital geometry, large calm negative space for editable copy. No text, no UI, no logos."
orbita_integrable_background_onboarding_phone_backplate_background_png,integrable_background,onboarding phone backplate,background_png,png_vertical_1536x2752,2,full-bleed/cropped screen backgrounds and editorial modules,needed,"Vertical 9:16 or 1536x2752. Integrable background for onboarding phone backplate, dark premium, copper orbital geometry, large calm negative space for editable copy. No text, no UI, no logos."
orbita_integrable_background_pantalla_vertical_con_espacio_negativo_background_png,integrable_background,pantalla vertical con espacio negativo,background_png,png_vertical_1536x2752,2,full-bleed/cropped screen backgrounds and editorial modules,needed,"Vertical 9:16 or 1536x2752. Integrable background for pantalla vertical con espacio negativo, dark premium, copper orbital geometry, large calm negative space for editable copy. No text, no UI, no logos."
